X Default0001;Y Default0001
0;0.0000842310861538
0.0000249940443025;0.0000836207159642
0.0000499880886049;0.000120853297525
0.0000749821329074;0.000092776268807
0.0000999761772098;0.000102237006745
0.000124970221512;0.0000982696005127
0.000149964265815;0.0000881984923856
0.000174958310117;0.0000781273842586
0.00019995235442;0.0000930814539018
0.000224946398722;0.0000985747856075
0.000249940443025;0.0000943021942808
0.000274934487327;0.0000958281197546
0.000299928531629;0.0000973540452284
0.000324922575932;0.0000973540452284
0.000349916620234;0.000090334788049
0.000374910664537;0.0000967436750389
0.000399904708839;0.0000924710837123
0.000424898753142;0.000102237006745
0.000449892797444;0.000105899227882
0.000474886841747;0.0000894192327647
0.000499880886049;0.000108035523545
0.000524874930351;0.0000970488601337
0.000549868974654;0.0000964384899442
0.000574863018956;0.000120242927335
0.000599857063259;0.0000875881221961
0.000624851107561;0.0000793481246376
0.000649845151864;0.0000930814539018
0.000674839196166;0.000110782189398
0.000699833240469;0.0000894192327647
0.000724827284771;0.0000973540452284
0.000749821329074;0.0000955229346599
0.000774815373376;0.0000973540452284
0.000799809417678;0.00010132145146
0.000824803461981;0.000103152562029
0.000849797506283;0.0000964384899442
0.000874791550586;0.0000842310861538
0.000899785594888;0.000097964415418
0.000924779639191;0.0000866725669118
0.000949773683493;0.0000869777520066
0.000974767727796;0.0000939970091861
0.000999761772098;0.0000952177495651
0.0010247558164;0.0000891140476699
0.0010497498607;0.000110782189398
0.00107474390501;0.000103762932218
0.00109973794931;0.0000906399731437
0.00112473199361;0.0000897244178594
0.00114972603791;0.0000943021942808
0.00117472008222;0.000085146641438
0.00119971412652;0.000097964415418
0.00122470817082;0.0000970488601337
0.00124970221512;0.000104983672597
0.00127469625942;0.0000869777520066
0.00129969030373;0.0000939970091861
0.00132468434803;0.0000921658986175
0.00134967839233;0.0000906399731437
0.00137467243663;0.0000943021942808
0.00139966648094;0.000097964415418
0.00142466052524;0.0000845362712485
0.00144965456954;0.0000961333048494
0.00147464861384;0.0000924710837123
0.00149964265815;0.000111392559587
0.00152463670245;0.0000881984923856
0.00154963074675;0.00010193182165
0.00157462479105;0.0000793481246376
0.00159961883536;0.000100711081271
0.00162461287966;0.0000967436750389
0.00164960692396;0.0000900296029542
0.00167460096826;0.0000918607135228
0.00169959501257;0.0000820947904904
0.00172458905687;0.000104678487503
0.00174958310117;0.000116580706198
0.00177457714547;0.000083925901059
0.00179957118978;0.0000967436750389
0.00182456523408;0.000092776268807
0.00184955927838;0.0000848414563433
0.00187455332268;0.000116275521104
0.00189954736699;0.0000930814539018
0.00192454141129;0.0000970488601337
0.00194953545559;0.0000863673818171
0.00197452949989;0.0000906399731437
0.0019995235442;0.0000753807184057
0.0020245175885;0.000118106631672
0.0020495116328;0.000111392559587
0.0020745056771;0.0000909451582385
0.00209949972141;0.0000933866389966
0.00212449376571;0.0000943021942808
0.00214948781001;0.0000943021942808
0.00217448185431;0.0000881984923856
0.00219947589862;0.0000997955259865
0.00222446994292;0.0000848414563433
0.00224946398722;0.0000949125644704
0.00227445803152;0.0000943021942808
0.00229945207583;0.0000866725669118
0.00232444612013;0.000112002929777
0.00234944016443;0.0000909451582385
0.00237443420873;0.0000854518265328
0.00239942825304;0.0000820947904904
0.00242442229734;0.0000970488601337
0.00244941634164;0.000092776268807
0.00247441038594;0.0000949125644704
0.00249940443025;0.0000994903408918
0.00252439847455;0.0000885036774804
0.00254939251885;0.0000891140476699
0.00257438656315;0.0000766014587848
0.00259938060745;0.000103457747124
0.00262437465176;0.000100405896176
0.00264936869606;0.0000976592303232
0.00267436274036;0.0000875881221961
0.00269935678466;0.0000943021942808
0.00272435082897;0.0000857570116276
0.00274934487327;0.000091555528428
0.00277433891757;0.0000918607135228
0.00279933296187;0.0000842310861538
0.00282432700618;0.000100711081271
0.00284932105048;0.000100405896176
0.00287431509478;0.000100405896176
0.00289930913908;0.0000881984923856
0.00292430318339;0.0000900296029542
0.00294929722769;0.0000943021942808
0.00297429127199;0.0000961333048494
0.00299928531629;0.0000891140476699
0.0030242793606;0.0000906399731437
0.0030492734049;0.0000918607135228
0.0030742674492;0.000116885891293
0.0030992614935;0.0000930814539018
0.00312425553781;0.0000885036774804
0.00314924958211;0.000101626636555
0.00317424362641;0.0000793481246376
0.00319923767071;0.000083925901059
0.00322423171502;0.000122989593188
0.00324922575932;0.000108951078829
0.00327421980362;0.000090334788049
0.00329921384792;0.0000924710837123
0.00332420789223;0.0000958281197546
0.00334920193653;0.0000814844203009
0.00337419598083;0.0000857570116276
0.00339919002513;0.000102542191839
0.00342418406944;0.000120242927335
0.00344917811374;0.0000857570116276
0.00347417215804;0.000110782189398
0.00349916620234;0.0000912503433332
0.00352416024665;0.0000857570116276
0.00354915429095;0.0000848414563433
0.00357414833525;0.0000933866389966
0.00359914237955;0.0000891140476699
0.00362413642386;0.0000830103457747
0.00364913046816;0.0000933866389966
0.00367412451246;0.0000878933072909
0.00369911855676;0.000077517014069
0.00372411260107;0.000097964415418
0.00374910664537;0.0000988799707022
0.00377410068967;0.0000872829371014
0.00379909473397;0.0000842310861538
0.00382408877827;0.000085146641438
0.00384908282258;0.0000817896053957
0.00387407686688;0.0000781273842586
0.00389907091118;0.0000845362712485
0.00392406495548;0.0000939970091861
0.00394905899979;0.0000936918240913
0.00397405304409;0.0000872829371014
0.00399904708839;0.0000823999755852
0.00402404113269;0.0000912503433332
0.004049035177;0.0000845362712485
0.0040740292213;0.0000885036774804
0.0040990232656;0.0000924710837123
0.0041240173099;0.0000793481246376
0.00414901135421;0.000085146641438
0.00417400539851;0.0000964384899442
0.00419899944281;0.0000952177495651
0.00422399348711;0.0000872829371014
0.00424898753142;0.0000830103457747
0.00427398157572;0.000085146641438
0.00429897562002;0.000102847376934
0.00432396966432;0.0000836207159642
0.00434896370863;0.0000814844203009
0.00437395775293;0.0000808740501114
0.00439895179723;0.0000811792352062
0.00442394584153;0.0000866725669118
0.00444893988584;0.0000790429395428
0.00447393393014;0.0000814844203009
0.00449892797444;0.0000943021942808
0.00452392201874;0.000097964415418
0.00454891606305;0.0000909451582385
0.00457391010735;0.000077517014069
0.00459890415165;0.000085146641438
0.00462389819595;0.0000906399731437
0.00464889224026;0.000085146641438
0.00467388628456;0.0000939970091861
0.00469888032886;0.0000781273842586
0.00472387437316;0.0000955229346599
0.00474886841747;0.0000866725669118
0.00477386246177;0.000099185155797
0.00479885650607;0.0000943021942808
0.00482385055037;0.000085146641438
0.00484884459468;0.000085146641438
0.00487383863898;0.0000802636799219
0.00489883268328;0.000090334788049
0.00492382672758;0.000091555528428
0.00494882077189;0.0000878933072909
0.00497381481619;0.0000857570116276
0.00499880886049;0.000100405896176
0.00502380290479;0.0000961333048494
0.0050487969491;0.0000802636799219
0.0050737909934;0.0000805688650166
0.0050987850377;0.0000833155308695
0.005123779082;0.0000961333048494
0.0051487731263;0.0000906399731437
0.00517376717061;0.0000836207159642
0.00519876121491;0.0000881984923856
0.00522375525921;0.0000790429395428
0.00524874930351;0.0000799584948271
0.00527374334782;0.0000860621967223
0.00529873739212;0.0000805688650166
0.00532373143642;0.000085146641438
0.00534872548072;0.0000878933072909
0.00537371952503;0.0000906399731437
0.00539871356933;0.0000805688650166
0.00542370761363;0.0000756859035005
0.00544870165793;0.0000781273842586
0.00547369570224;0.0000793481246376
0.00549868974654;0.0000897244178594
0.00552368379084;0.0000912503433332
0.00554867783514;0.0000756859035005
0.00557367187945;0.0000756859035005
0.00559866592375;0.0000820947904904
0.00562365996805;0.0000906399731437
0.00564865401235;0.0000814844203009
0.00567364805666;0.0000802636799219
0.00569864210096;0.0000778221991638
0.00572363614526;0.0000787377544481
0.00574863018956;0.0000875881221961
0.00577362423387;0.0000869777520066
0.00579861827817;0.0000918607135228
0.00582361232247;0.0000833155308695
0.00584860636677;0.0000875881221961
0.00587360041108;0.0000805688650166
0.00589859445538;0.0000921658986175
0.00592358849968;0.0000964384899442
0.00594858254398;0.000085146641438
0.00597357658829;0.0000845362712485
0.00599857063259;0.0000729392376476
0.00602356467689;0.0000952177495651
0.00604855872119;0.0000866725669118
0.0060735527655;0.000109256263924
0.0060985468098;0.0000936918240913
0.0061235408541;0.0000875881221961
0.0061485348984;0.0000823999755852
0.00617352894271;0.0000936918240913
0.00619852298701;0.0000878933072909
0.00622351703131;0.0000964384899442
0.00624851107561;0.0000802636799219
0.00627350511992;0.000108645893735
0.00629849916422;0.0000747703482162
0.00632349320852;0.0000857570116276
0.00634848725282;0.0000766014587848
0.00637348129712;0.0000796533097324
0.00639847534143;0.0000930814539018
0.00642346938573;0.0000897244178594
0.00644846343003;0.000077517014069
0.00647345747433;0.0000930814539018
0.00649845151864;0.0000872829371014
0.00652344556294;0.0000790429395428
0.00654843960724;0.0000802636799219
0.00657343365154;0.0000863673818171
0.00659842769585;0.0000912503433332
0.00662342174015;0.000101016266366
0.00664841578445;0.0000866725669118
0.00667340982875;0.0000842310861538
0.00669840387306;0.0000711081270791
0.00672339791736;0.0000933866389966
0.00674839196166;0.0000769066438795
0.00677338600596;0.0000799584948271
0.00679838005027;0.000083925901059
0.00682337409457;0.0000701925717948
0.00684836813887;0.0000604266487625
0.00687336218317;0.0000512710959197
0.00689835622748;0.0000958281197546
0.00692335027178;0.00099765007477
0.00694834431608;0.00092196417127
0.00697333836038;0.000968657490768
0.00699833240469;0.000960722678304
0.00702332644899;0.000950651570177
0.00704832049329;0.00100344859157
0.00707331453759;0.000977202673421
0.0070983085819;0.000975371562853
0.0071233026262;0.000996734519486
0.0071482966705;0.000982390820032
0.0071732907148;0.00099185155797
0.00719828475911;0.000973845637379
0.00722327880341;0.000986663411359
0.00724827284771;0.0000689718314158
0.00727326689201;0.0000756859035005
0.00729826093632;0.0000961333048494
0.00732325498062;0.0000476088747826
0.00734824902492;0.0000497451704459
0.00737324306922;0.0000585955381939
0.00739823711353;0.0000616473891415
0.00742323115783;0.0000653096102786
0.00744822520213;0.000067445905942
0.00747321924643;0.0000753807184057
0.00749821329074;0.000990325632496
0.00752320733504;0.00108737449263
0.00754820137934;0.00101718192083
0.00757319542364;0.00100863673818
0.00759818946795;0.00102145451216
0.00762318351225;0.00101565599536
0.00764817755655;0.00101077303385
0.00767317160085;0.00102237006745
0.00769816564515;0.00101229895932
0.00772315968946;0.000983611560411
0.00774815373376;0.00100283822138
0.00777314777806;0.00117770928068
0.00779814182236; 
0.00782313586667; 
0.00784812991097; 
0.00787312395527; 
0.00789811799957; 
0.00792311204388; 
0.00794810608818; 
0.00797310013248; 
0.00799809417678; 
0.00802308822109;0.00154820398572
0.00804808226539;0.00156346324046
0.00807307630969; 
0.00809807035399;0.0016016113773
0.0081230643983;0.00159489730522
0.0081480584426;0.00159764397107
0.0081730524869;0.00162327951903
0.0081980465312;0.0016306039613
0.00822304057551;0.00164464247566
0.00824803461981;0.00162663655507
0.00827302866411;0.0016190069277
0.00829802270841;0.00163274025697
0.00832301675272;0.0016422009949
0.00834801079702;0.00161564989166
0.00837300484132;0.00163487655263
0.00839799888562;0.00164769432661
0.00842299292993;0.00163518173772
0.00844798697423;0.00164525284585
0.00847298101853;0.00163335062716
0.00849797506283;0.00163853877377
0.00852296910714;0.00162755211035
0.00854796315144;0.0016190069277
0.00857295719574;0.00165288247322
0.00859795124004;0.0016422009949
0.00862294528435;0.00163304544206
0.00864793932865;0.00162358470412
0.00867293337295;0.00162327951903
0.00869792741725;0.00162236396374
0.00872292146156;0.00162450025941
0.00874791550586;0.00163945432905
0.00877290955016;0.00165135654775
0.00879790359446;0.00163335062716
0.00882289763877;0.00164281136509
0.00884789168307;0.00161595507675
0.00887288572737;0.00161442915128
0.00889787977167;0.00162755211035
0.00892287381597;0.00162602618488
0.00894786786028;0.00162144840846
0.00897286190458;0.00163121433149
0.00899785594888;0.00162083803827
0.00902284999318;0.00167516098514
0.00904784403749;0.00163243507187
0.00907283808179;0.00163335062716
0.00909783212609;0.00161503952147
0.00912282617039;0.00162694174017
0.0091478202147;0.00163274025697
0.009172814259;0.0016306039613
0.0091978083033;0.00161564989166
0.0092228023476;0.00163914914396
0.00924779639191;0.00162022766808
0.00927279043621;0.00166051210059
0.00929778448051;0.00162022766808
0.00932277852481;0.00162663655507
0.00934777256912;0.00161992248299
0.00937276661342;0.00166112247078
0.00939776065772;0.00165013580737
0.00942275470202;0.00164036988433
0.00944774874633;0.00163762321848
0.00947274279063;0.00162266914884
0.00949773683493;0.00161290322581
0.00952273087923;0.00161168248543
0.00954772492354;0.00162724692526
0.00957271896784;0.00162755211035
0.00959771301214;0.00162602618488
0.00962270705644;0.00163121433149
0.00964770110075;0.00162205877865
0.00967269514505;0.00163884395886
0.00969768918935;0.00163701284829
0.00972268323365;0.00162877285073
0.00974767727796;0.00162388988922
0.00977267132226;0.00161290322581
0.00979766536656;0.0016248054445
0.00982265941086;0.00162724692526
0.00984765345517;0.0016364024781
0.00987264749947;0.00164494766076
0.00989764154377;0.0016367076632
0.00992263558807;0.0016251106296
0.00994762963238;0.00159672841578
0.00997262367668;0.00162602618488
0.00999761772098;0.00162633136998
0.0100226117653;0.00162785729545
0.0100476058096;0.00161870174261
0.0100725998539;0.00162144840846
0.0100975938982;0.00165440839869
0.0101225879425;0.00162968840602
0.0101475819868;0.00163274025697
0.0101725760311;0.00163579210791
0.0101975700754;0.0016193121128
0.0102225641197;0.00161229285562
0.010247558164;0.00160893581957
0.0102725522083;0.00162083803827
0.0102975462526;0.00163365581225
0.0103225402969;0.00162388988922
0.0103475343412;0.00160283211768
0.0103725283855;0.00160710470901
0.0103975224298;0.0016309091464
0.0104225164741;0.00161595507675
0.0104475105184;0.00164067506943
0.0104725045627;0.00161595507675
0.010497498607;0.00162572099979
0.0105224926513;0.00163335062716
0.0105474866956;0.00162968840602
0.0105724807399;0.0016132084109
0.0105974747842;0.00160924100467
0.0106224688285;0.001613513596
0.0106474628728;0.0016306039613
0.0106724569171;0.00161656544694
0.0106974509614;0.00161412396619
0.0107224450058;0.00163914914396
0.0107474390501;0.00160710470901
0.0107724330944;0.00160405285806
0.0107974271387;0.00160679952391
0.010822421183;0.00161137730033
0.0108474152273;0.00162724692526
0.0108724092716;0.00161168248543
0.0108974033159;0.00161870174261
0.0109223973602;0.00163274025697
0.0109473914045;0.00159398174993
0.0109723854488;0.00164616840114
0.0109973794931;0.00162877285073
0.0110223735374;0.00163365581225
0.0110473675817;0.00160954618976
0.011072361626;0.00161564989166
0.0110973556703;0.0016077150792
0.0111223497146;0.00160283211768
0.0111473437589;0.00160985137486
0.0111723378032;0.00160802026429
0.0111973318475;0.00165837580493
0.0112223258918;0.00162694174017
0.0112473199361;0.00161107211524
0.0112723139804;0.0016132084109
0.0112973080247;0.00161381878109
0.011322302069;0.00163121433149
0.0113472961133;0.00160313730277
0.0113722901576;0.00162450025941
0.0113972842019;0.00162297433393
0.0114222782462;0.00162022766808
0.0114472722905;0.00162144840846
0.0114722663348;0.00161656544694
0.0114972603791;0.00160679952391
0.0115222544234;0.00162236396374
0.0115472484677;0.00160649433882
0.011572242512;0.00164555803095
0.0115972365563;0.00162572099979
0.0116222306006;0.00162541581469
